instruction : push / register data :R0 = 0x0, R1 = 0x0, R2 = 0x0, R3 = 0x0, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x0, IP = 0x0, SP = 0x80000000, LR = 0x0, PC = 0x8514, CPSR = 0x400001d3 / modified register : ['sp'] / memory data : \x0\x48
instruction : cmp / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x859c, PC = 0x85d8, CPSR = 0x800001d3 / modified register : ['cpsr'] / memory data : \x4\x0
instruction : bne / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x859c, PC = 0x85dc, CPSR = 0x800001d3 / modified register : ['pc'] / memory data : \x3\x0
instruction : ldr / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x859c, PC = 0x85f0, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \xc\x30
instruction : cmp / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x859c, PC = 0x85f4, CPSR = 0x800001d3 / modified register : ['cpsr'] / memory data : \x5\x0
instruction : bne / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x859c, PC = 0x85f8, CPSR = 0x800001d3 / modified register : ['pc'] / memory data : \x3\x0
instruction : mov / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x859c, PC = 0x860c, CPSR = 0x800001d3 / modified register : ['r0'] / memory data : \x0\x0
instruction : sub / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x859c, PC = 0x8610, CPSR = 0x800001d3 / modified register : ['sp'] / memory data : \x4\xd0
instruction : pop / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7ffffff8, LR = 0x859c, PC = 0x8614, CPSR = 0x800001d3 / modified register : ['sp', 'fp', 'lr'] / memory data : \x0\x48
instruction : bx / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x0, IP = 0x7fffffd0, SP = 0x80000000, LR = 0x0, PC = 0x8618, CPSR = 0x800001d3 / modified register : ['pc'] / memory data : \x1e\xff
ERROR: Invalid memory fetch (UC_ERR_FETCH_UNMAPPED)
